date,open,high,low,close,gdelt_sentiment,log_return,fwd_return,label,sentiment_7d_mean,log_return_7d_mean,log_return_7d_std,close_30d_ma,close_30d_std,daily_range,open_close_change
2013-06-06,1.3091,1.3305,1.3073,1.3238,-0.8278355151414871,0.01109012505779713,-0.0016632649181087444,0,-0.4218545938841998,0.004227434349017025,0.00518803086718157,1.30085,0.010908008762941946,0.02320000000000011,0.014700000000000157
2013-06-07,1.3238,1.3283,1.3191,1.3216,-0.5143343550153077,-0.0016632649181087444,0.0030220633456394027,1,-0.46166012944387536,0.0030260300635437834,0.005473339901860715,1.3014733333333333,0.011544902841046305,0.009200000000000097,-0.0021999999999999797
2013-06-10,1.3203,1.3268,1.3175,1.3256,-0.0664169091731309,0.0030220633456394027,0.0042156039545910495,1,-0.4401644574611315,0.002292194505081436,0.004993806695039283,1.3020166666666666,0.01228573839116292,0.009300000000000086,0.00529999999999986
2013-06-11,1.3278,1.3317,1.323,1.3312,-0.4890937972813844,0.0042156039545910495,0.001951220131261971,0,-0.41871934023552704,0.003465019025464797,0.004166956616083339,1.3025033333333333,0.013142625658345598,0.008700000000000152,0.0033999999999998476
2013-06-12,1.3313,1.3359,1.3264,1.3338,-0.1457838151603937,0.001951220131261971,0.002545864347737636,1,-0.387933081880744,0.002910584370745146,0.004056211790723117,1.3030166666666667,0.014054084774562017,0.009500000000000064,0.0025000000000001688
2013-06-13,1.3337,1.339,1.3277,1.3372,0.0685160490684211,0.002545864347737636,-0.002021185701364673,-1,-0.34019313510507343,0.0031431675502517826,0.0039686315813150805,1.30405,0.015373886278698177,0.011299999999999866,0.0034999999999998366
2013-06-14,1.3372,1.3373,1.3294,1.3345,-0.2766064718365669,-0.002021185701364673,0.0013479109424363415,0,-0.32165068779140704,0.0027343466025076812,0.004372238653729906,1.3048199999999999,0.016304989716499994,0.007900000000000018,-0.0026999999999999247
2013-06-17,1.3348,1.3381,1.3316,1.3363,-0.0983677301555872,0.0013479109424363415,0.002317151688934464,1,-0.2174410042219928,0.0013426017288847118,0.0023538379568931985,1.3057866666666667,0.017287163532184863,0.006500000000000172,0.0015000000000000568
2013-06-18,1.3361,1.3415,1.3323,1.3394,0.0897043030709028,0.002317151688934464,-0.007418820792875317,-1,-0.13114976735253417,0.0019112326727480275,0.001953392093972259,1.30684,0.018344455142706013,0.009199999999999875,0.0032999999999998586
2013-06-19,1.3393,1.3415,1.3261,1.3295,-0.4282077252864837,-0.007418820792875317,-0.005203435442512463,-1,-0.1828341696544417,0.00041967779581735323,0.003939907893763595,1.3073000000000001,0.018742980295161735,0.015399999999999858,-0.009800000000000031
2013-06-20,1.3296,1.3302,1.3161,1.3226,-0.2346790532271067,-0.005203435442512463,-0.008427975933633525,-1,-0.1464892062181163,-0.00092589926091172,0.004034714964056568,1.3079066666666668,0.01893939396280022,0.014100000000000001,-0.006999999999999895
2013-06-21,1.3225,1.3253,1.3098,1.3115,-0.0506251566112041,-0.008427975933633525,0.0005335976038486994,0,-0.13289511213966068,-0.002408641555896791,0.004659885807976836,1.3083166666666666,0.018877446556823805,0.015499999999999847,-0.010999999999999899
2013-06-24,1.3104,1.3144,1.3057,1.3122,0.0864290570219357,0.0005335976038486994,-0.0031294152165958215,-1,-0.13033611100344428,-0.0026961082335952105,0.004355425684300488,1.3087866666666668,0.018789629078817167,0.00869999999999993,0.0018000000000000238
2013-06-25,1.3123,1.315,1.3063,1.3081,-0.1756424531340599,-0.0031294152165958215,-0.005673121624486294,-1,-0.11591267976022901,-0.002854426735771089,0.004346937209669823,1.3092866666666665,0.018555930984799292,0.00869999999999993,-0.0041999999999999815
2013-06-26,1.3081,1.3087,1.2984,1.3007,-0.3128005564212799,-0.005673121624486294,0.002303794599038092,1,-0.14654594065532797,-0.003857431388188608,0.004012863674349061,1.30971,0.018194909291829993,0.010299999999999976,-0.007400000000000073
2013-06-27,1.3007,1.3056,1.2998,1.3037,-0.2221199320629239,0.002303794599038092,-0.0013048319002185818,0,-0.19109225996016035,-0.00385933954388809,0.004009439969526859,1.3102233333333333,0.017782608383460786,0.005800000000000027,0.0030000000000001137
2013-06-28,1.3035,1.3103,1.299,1.302,-0.1801634030416607,-0.0013048319002185818,0.0031440538149608717,1,-0.1556573567823285,-0.002985912559222842,0.003763179791796683,1.31083,0.017149246489930766,0.011300000000000088,-0.0015000000000000568
2013-07-01,1.3014,1.3069,1.3003,1.3061,-0.2789642450710137,0.0031440538149608717,-0.006066907984107329,-1,-0.16198381276002952,-0.0017934140938695084,0.004236229549059342,1.3114233333333334,0.016643331134852665,0.006599999999999939,0.0047000000000001485
2013-07-02,1.3062,1.3077,1.2963,1.2982,-0.134686620440334,-0.006066907984107329,0.002077643008145059,1,-0.17399259330704805,-0.0014561186725086234,0.003677018868805069,1.31168,0.01636660603495533,0.011400000000000077,-0.008000000000000007
2013-07-03,1.2979,1.3031,1.2921,1.3009,0.0639951966702938,0.002077643008145059,-0.007484314091829051,-1,-0.17719743050013975,-0.0012355407576091434,0.0038581240045898885,1.3122033333333334,0.01572929363197556,0.010999999999999899,0.0029999999999998916
2013-07-04,1.3007,1.3023,1.2882,1.2912,-0.0221020311117172,-0.007484314091829051,-0.006604787209879321,-1,-0.15526308449694795,-0.0018576691683567475,0.004510392193010061,1.3121366666666667,0.01581661028537808,0.014100000000000001,-0.009500000000000064
2013-07-05,1.2912,1.2917,1.2806,1.2827,-0.2076790034770965,-0.006604787209879321,0.001168725054143038,0,-0.14024571979063602,-0.0019907642519843226,0.004653229676879632,1.3117866666666667,0.016357044951341843,0.01110000000000011,-0.008499999999999952
2013-07-08,1.2822,1.2842,1.2818,1.2842,-0.3519157047073046,0.001168725054143038,-0.0043702270273215885,-1,-0.15878797302554754,-0.0021529170441121877,0.004495745411116198,1.31147,0.016805092618936156,0.0023999999999999577,0.0020000000000000018
2013-07-09,1.2857,1.2895,1.2757,1.2786,-0.4206519027551015,-0.0043702270273215885,0.018366202641031174,1,-0.19314347298461051,-0.002590830633698332,0.004548354973250798,1.31125,0.017199433631412613,0.013800000000000034,-0.007100000000000106
2013-07-10,1.2785,1.3023,1.2765,1.3023,-0.2919022757560015,0.018366202641031174,0.005437085033333299,1,-0.19499176308246594,-0.0004162379442597174,0.00910431736650346,1.31153,0.016974141591214815,0.025800000000000045,0.023800000000000043
2013-07-11,1.3016,1.3199,1.3007,1.3094,-0.0698267542757093,0.005437085033333299,-0.0024468585384340965,-1,-0.18572606791609098,0.0012271896296603725,0.008951321195833235,1.3116933333333334,0.01692767440966207,0.019200000000000106,0.007799999999999807
2013-07-12,1.3092,1.3098,1.3002,1.3062,-0.3315448332577944,-0.0024468585384340965,0.00030618493809316796,0,-0.24223178647724644,0.0005808322658633504,0.009042564357951786,1.311923333333333,0.01679987034706365,0.009600000000000053,-0.0029999999999998916
2013-07-15,1.3067,1.3076,1.2991,1.3066,-0.3797757849097252,0.00030618493809316796,0.0064843649412692625,1,-0.29332803701981897,0.0016937606987093817,0.008336330112959303,1.3119133333333333,0.016803052541506595,0.008500000000000174,-9.999999999998899e-05
2013-07-16,1.3065,1.317,1.3052,1.3151,0.2502240277826786,0.0064843649412692625,-0.00220759043714198,-1,-0.22791331826842257,0.003563639577444894,0.007600167333498814,1.3121466666666668,0.016796874367147437,0.011800000000000033,0.008599999999999941
2013-07-17,1.3156,1.317,1.3086,1.3122,-0.2594192201892535,-0.00220759043714198,-0.000838638405421045,0,-0.2146995347658438,0.0030813087929756054,0.007879490681413718,1.3122466666666666,0.016787654193880716,0.008399999999999963,-0.0034000000000000696
2013-07-18,1.3123,1.3125,1.3066,1.3111,0.0008766120299696,-0.000838638405421045,0.0021333341424203877,1,-0.15448117551083368,0.0035858214532471116,0.0074226804365330155,1.3118233333333333,0.016645796473280353,0.005900000000000016,-0.0012000000000000899
2013-07-19,1.311,1.3147,1.3088,1.3139,-0.1567601263523101,0.0021333341424203877,0.0034190665074308453,1,-0.13517515416744916,0.0012668402391598564,0.00357266108594663,1.3115666666666668,0.016548931277782536,0.005900000000000016,0.0029000000000001247
2013-07-22,1.3136,1.3216,1.3136,1.3184,0.0269395792856812,0.0034190665074308453,0.0028781357442704187,1,-0.12135139223010769,0.0009785518783166486,0.003246608703035252,1.3113266666666668,0.01638983985811638,0.008000000000000007,0.0047999999999999154
2013-07-23,1.3183,1.3234,1.3163,1.3222,0.0224493416026234,0.0028781357442704187,-0.0019683555450513888,0,-0.07078079582147657,0.0017392653472744365,0.0029173902690411584,1.3110266666666666,0.01609321839039374,0.007099999999999884,0.0039000000000000146
2013-07-24,1.3222,1.3255,1.3177,1.3196,-0.2786678085103631,-0.0019683555450513888,0.005968813761667426,1,-0.05633679919299627,0.0014143309925395,0.0032150856071857816,1.3105533333333335,0.015601629740982205,0.007799999999999807,-0.0025999999999999357
2013-07-25,1.3198,1.3294,1.3167,1.3275,-0.424771761521697,0.005968813761667426,0.0,0,-0.15276476909362136,0.0013406808240249517,0.0030827680037847564,1.31023,0.015123540681950392,0.012699999999999934,0.007699999999999818
2013-07-26,1.3276,1.3294,1.3252,1.3275,-0.3170195998003085,0.0,-0.0011305823702859154,0,-0.1609933947523435,0.001656050886473806,0.002754745589766153,1.3099966666666667,0.014786421621467578,0.0041999999999999815,-9.999999999998899e-05
2013-07-29,1.3279,1.3293,1.324,1.326,-0.1890002302825451,-0.0011305823702859154,0.00022621875449939453,0,-0.18811865793984564,0.0016143446057788247,0.002800637246939079,1.3096533333333333,0.014264997753926504,0.00529999999999986,-0.0019000000000000128
2013-07-30,1.3262,1.3296,1.3237,1.3263,0.0203983044872681,0.00022621875449939453,0.0024850346008765223,1,-0.1628103106770487,0.00134189955036154,0.0028342951215411722,1.3092166666666667,0.013503181830228691,0.005899999999999794,9.999999999998899e-05
2013-07-31,1.3263,1.3343,1.3217,1.3296,-0.6245777582128843,0.0024850346008765223,-0.00656482267136589,-1,-0.25588421603398664,0.0012084664208537794,0.002740647046221513,1.30922,0.013508372882439352,0.012599999999999945,0.0032999999999998586
2013-08-01,1.3299,1.331,1.3198,1.3209,-0.087627703944842,-0.00656482267136589,0.005059478416001579,1,-0.27160950825505314,-0.00014052763852283597,0.0038722218051097644,1.3091633333333332,0.013453764588738119,0.011199999999999877,-0.009000000000000119
2013-08-02,1.3211,1.3292,1.319,1.3276,-0.4688312634825706,0.005059478416001579,-0.0011304971622660843,0,-0.2987757161082256,0.0008634486416275879,0.00421520936137377,1.3097,0.013865014269363126,0.010199999999999987,0.00649999999999995
2013-08-05,1.3279,1.3299,1.3234,1.3261,-0.1974365543574094,-0.0011304971622660843,0.0034628158661434974,1,-0.26629925794189885,-0.00015073863322005642,0.0035897765905875886,1.3101633333333331,0.014180109511111476,0.006500000000000172,-0.0018000000000000238
2013-08-06,1.326,1.3321,1.3246,1.3307,-0.7221473455429077,0.0034628158661434974,0.00217693288688746,1,-0.3241746501908415,0.000343949347657586,0.0038436314516642517,1.3109166666666667,0.014658952386083342,0.007500000000000062,0.0046999999999999265
2013-08-07,1.3305,1.3343,1.3266,1.3336,-0.1942979525774717,0.00217693288688746,0.003293909251589546,1,-0.32493146766154535,0.0008164515272537826,0.003835444196724808,1.3120133333333335,0.015092513177830096,0.00770000000000004,0.0030999999999998806
2013-08-08,1.3336,1.3399,1.3327,1.338,-0.3025146666914224,0.003293909251589546,-0.003368897066104976,-1,-0.37106189211564405,0.00125469302683809,0.003930835913714205,1.3131566666666667,0.015726886342279412,0.007200000000000095,0.0044000000000001815
2013-08-09,1.338,1.3388,1.3334,1.3335,-0.2175695952028036,-0.003368897066104976,-0.0027785096537142205,-1,-0.31291786882848965,0.0004184170744121614,0.004236294933110476,1.3142066666666665,0.01600540713231781,0.005400000000000071,-0.0045000000000001705
2013-08-12,1.3337,1.3342,1.3277,1.3298,-0.4386254586279392,-0.0027785096537142205,-0.0028616632225467492,-1,-0.3630604052117892,0.0009593189340766857,0.003343746600428421,1.3149966666666666,0.016175470644611792,0.00649999999999995,-0.0039000000000000146
2013-08-13,1.3299,1.3314,1.3235,1.326,-0.2190009048208594,-0.0028616632225467492,-0.0002262699410038474,0,-0.32737035397440195,-0.0001722727285730755,0.003052565778554893,1.3159233333333333,0.015975103115166887,0.007900000000000018,-0.0039000000000000146
2013-08-14,1.3262,1.3278,1.3239,1.3257,-0.0125162433832883,-0.0002262699410038474,0.006990670029545764,1,-0.30095316669238464,-4.3097411249898784e-05,0.003024259269909792,1.3167499999999999,0.01581170997753809,0.0039000000000000146,-0.0004999999999999449
2013-08-15,1.3257,1.336,1.3208,1.335,-0.014314858863751,0.006990670029545764,-0.0016492994217716108,0,-0.19983424002393368,0.00046088175495042504,0.00387903244578374,1.31821,0.015387642825466199,0.015200000000000102,0.009299999999999864
2013-08-16,1.3349,1.3378,1.3311,1.3328,-0.2059894390404224,-0.0016492994217716108,0.0005250722094907142,0,-0.2015044523757838,-8.572286057229935e-05,0.0038664788710973254,1.3198800000000002,0.014062481264354698,0.00670000000000015,-0.0020999999999999908
2013-08-19,1.3334,1.3372,1.3315,1.3335,-0.0727685131132602,0.0005250722094907142,0.006130401974357098,1,-0.16868357329318914,-0.000481271009443561,0.003595226052266664,1.3215233333333336,0.01254821551630584,0.005700000000000038,9.999999999998899e-05
2013-08-20,1.3335,1.345,1.3323,1.3417,-0.2379248071461916,0.006130401974357098,-0.0045568375269265425,-1,-0.17159146071367318,0.0008757717106224497,0.004083274482454862,1.3236266666666665,0.010167966376314544,0.012699999999999934,0.008199999999999985
2013-08-21,1.3417,1.3427,1.3339,1.3356,-0.0014194590039551,-0.0045568375269265425,-7.487551948392673e-05,0,-0.10913346076738972,0.0006217248715921179,0.004392161109249397,1.3247366666666665,0.00955890930631804,0.008799999999999919,-0.006099999999999994
2013-08-22,1.3357,1.3372,1.3298,1.3355,-0.3724422855302691,-7.487551948392673e-05,0.0019449437609277318,0,-0.1310536580115911,0.0010198374006010927,0.004143031893991782,1.3256066666666666,0.009299126148537425,0.007399999999999851,-0.00020000000000020002
2013-08-23,1.3354,1.3407,1.3335,1.3381,-0.1299685481935739,0.0019449437609277318,-0.000897196321866307,0,-0.14783255869877476,0.001330010786591318,0.004115374936610219,1.32667,0.00881472709691446,0.007200000000000095,0.0027000000000001467
2013-08-26,1.3382,1.339,1.3357,1.3369,0.0237304270267486,-0.000897196321866307,0.0014948803142570727,0,-0.1423975178572748,0.0002031727363895937,0.003307741064853751,1.32768,0.008146350991869444,0.0032999999999998586,-0.0013000000000000789
2013-08-27,1.337,1.3397,1.3326,1.3389,0.0901200752705335,0.0014948803142570727,-0.003741399156335479,-1,-0.10009615866999541,0.0006523412701079772,0.003226750028560671,1.3284733333333334,0.008037152237697555,0.007099999999999884,0.0019000000000000128
2013-08-28,1.3391,1.3397,1.3305,1.3339,-0.3022655254850785,-0.003741399156335479,-0.007676136427273211,-1,-0.1328814461516837,4.2845360704235144e-05,0.003632259516173819,1.3291966666666668,0.007479188750645906,0.009199999999999875,-0.005199999999999871
2013-08-29,1.334,1.3342,1.3219,1.3237,-0.2340184785425663,-0.007676136427273211,-0.0014364016833727092,0,-0.13232339920830868,-0.0019295172681000948,0.0035226100432109255,1.3296166666666667,0.00674573087644645,0.012299999999999978,-0.010299999999999976
2013-08-30,1.324,1.3252,1.3179,1.3218,0.0156287215650081,-0.0014364016833727092,-0.0018173562475820506,0,-0.12988794484131394,-0.0014837407190209757,0.003326710668079452,1.32988,0.006246786760211831,0.007299999999999862,-0.0021999999999999797
2013-09-02,1.3212,1.3225,1.3183,1.3194,0.0367928408086299,-0.0018173562475820506,-0.0022003878524063433,-1,-0.07142578393575694,-0.0017326665373207076,0.003268401060253545,1.3299133333333333,0.00618578645145144,0.0041999999999999815,-0.0018000000000000238
2013-09-03,1.3193,1.3196,1.3141,1.3165,-0.0086224898695945,-0.0022003878524063433,0.002806540318306417,1,-0.054090632746617025,-0.002324856767797004,0.0028382445802320744,1.3297233333333334,0.00650992257665134,0.00550000000000006,-0.0027999999999999137
2013-09-04,1.3166,1.3217,1.3159,1.3202,-0.1977895256131887,0.002806540318306417,-0.006459234433570329,-1,-0.08573634026660806,-0.0017957515334866149,0.0034318884268692254,1.3297433333333333,0.006478595171969822,0.005800000000000027,0.0036000000000000476
2013-09-05,1.3204,1.3219,1.3111,1.3117,-0.0162370139732956,-0.006459234433570329,0.004563786730106617,1,-0.10093021015858365,-0.002932053640319101,0.003477275909456474,1.3292166666666667,0.007262092570720847,0.010800000000000143,-0.00869999999999993
2013-09-06,1.3117,1.3187,1.3103,1.3177,0.0156838558614254,0.004563786730106617,0.00567559887453421,1,-0.055508869966225956,-0.001745598513684516,0.004438985222339745,1.3288900000000001,0.007556424533078432,0.008399999999999963,0.006000000000000005
2013-09-09,1.3173,1.3278,1.3165,1.3252,-0.2644275054335594,0.00567559887453421,0.000980503152053681,0,-0.05985301666493926,0.00016179224371654435,0.004333271532482942,1.3288633333333333,0.007568377192853498,0.011300000000000088,0.007900000000000018
2013-09-10,1.3253,1.3274,1.323,1.3265,-0.3371844394132495,0.000980503152053681,0.003386644817317289,1,-0.11025489680469035,0.0005070643630631715,0.004280674146934897,1.3288699999999998,0.007566129152003637,0.0043999999999999595,0.0012000000000000899
2013-09-11,1.3264,1.3321,1.3244,1.331,-0.0150528742621342,0.003386644817317289,-0.0009019844267569597,0,-0.11766142752908522,0.00125049308662022,0.0042615583116524264,1.3289166666666667,0.0075750991040879016,0.00770000000000004,0.0045999999999999375
2013-09-12,1.331,1.3324,1.3255,1.3298,-0.222946111112833,-0.0009019844267569597,-0.0006017752551093252,0,-0.1482790877066907,0.0014359792902844178,0.004111954517616746,1.3292133333333334,0.00742306439803961,0.006900000000000128,-0.0011999999999998678
2013-09-13,1.3299,1.3319,1.3256,1.329,-0.3995441570878029,-0.0006017752551093252,0.003380284908823691,1,-0.1771011779173499,0.0009490770655107402,0.004124389032531683,1.32926,0.007416970289534263,0.006300000000000194,-0.0009000000000001229
2013-09-16,1.3366,1.3383,1.3329,1.3335,-0.3094459693878889,0.003380284908823691,0.001648434360990922,0,-0.21898817154800607,0.002354722685852743,0.0025580045735582274,1.3295066666666668,0.007431291405536118,0.005400000000000071,-0.0031000000000001027
2013-09-17,1.3334,1.3368,1.3325,1.3357,-0.1486673802137375,0.001648434360990922,0.011167477583658736,1,-0.24246691955874364,0.0019382437759790725,0.0023687205005974133,1.3296733333333333,0.007514580463352697,0.0042999999999999705,0.0023000000000001908
2013-09-18,1.3358,1.3539,1.3338,1.3507,-0.3839435670524835,0.011167477583658736,0.0015535420176521347,0,-0.2595406426471613,0.002722797877282576,0.004094046051660853,1.3302433333333332,0.008417046878857939,0.020100000000000007,0.014899999999999913
2013-09-19,1.3508,1.3567,1.35,1.3528,0.8742952346801758,0.0015535420176521347,-0.000443622927792993,0,-0.086472117776672,0.00280466057236807,0.004058980501893548,1.3307366666666665,0.009277131071592825,0.006699999999999928,0.0020000000000000018
2013-09-20,1.3529,1.3548,1.3498,1.3522,-0.0419650909801324,-0.000443622927792993,-0.0021469562198359747,-1,-0.09031672016495748,0.0022574794659237433,0.004222335968430548,1.33136,0.010064056904612744,0.004999999999999893,-0.0006999999999999229
2013-09-23,1.353,1.3543,1.348,1.3493,-0.0714527443051338,-0.0021469562198359747,-0.0017802838319724277,0,-0.06867481062100046,0.002079626352626742,0.0044000785162177985,1.33201,0.010576498018947516,0.006299999999999972,-0.0037000000000000366
2013-09-24,1.3492,1.3515,1.3464,1.3469,-0.2308317017741501,-0.0017802838319724277,0.003853283759943137,1,-0.044573031290478626,0.0019112679845034414,0.004540094087932381,1.3327066666666665,0.010851725854580076,0.005099999999999882,-0.0022999999999999687
2013-09-25,1.3471,1.3534,1.3463,1.3521,-0.6089996136724949,0.003853283759943137,-0.002591922064230731,-1,-0.08736640904542235,0.0019788392489490762,0.00456902942613522,1.3335866666666665,0.011324088859847418,0.007099999999999884,0.0050000000000001155
2013-09-26,1.3521,1.3525,1.3473,1.3486,-0.2192468345165252,-0.002591922064230731,0.0026658783560959977,1,-0.0974491882315349,0.001373074045345983,0.004889959280678072,1.3340400000000001,0.011650147253767052,0.0052000000000000934,-0.0035000000000000586
2013-09-27,1.3487,1.3563,1.3473,1.3522,-0.0176323285947243,0.0026658783560959977,0.0,0,-0.045119011308997856,0.0001585598699798776,0.002545777554420967,1.3346866666666666,0.012108353723154547,0.009000000000000119,0.0035000000000000586
2013-09-30,1.348,1.3555,1.3477,1.3522,-0.492876511067152,0.0,0.0,0,-0.24042926070147327,-6.337470397042737e-05,0.0024705020236719705,1.33531,0.012519511668342578,0.007800000000000029,0.0041999999999999815
2013-10-01,1.3521,1.3585,1.3517,1.3522,-0.060244464315474,0.0,0.004353768453445038,1,-0.2430405997493792,2.0135183203302226e-19,0.0024648054238101485,1.33566,0.01284680558711294,0.006800000000000139,9.999999999998899e-05
2013-10-02,1.3523,1.3604,1.3506,1.3581,-0.2967529303083817,0.004353768453445038,0.002940962343273291,1,-0.27522634060698603,0.0009286749533258591,0.0027313126641855096,1.33641,0.013484150338260099,0.009800000000000031,0.005800000000000027
2013-10-03,1.3581,1.3644,1.3577,1.3621,-0.2543514132499694,0.002940962343273291,-0.004783465720399789,-1,-0.27858629938924595,0.0016031386926466762,0.002526095363300418,1.3372966666666668,0.014273691336433894,0.00670000000000015,0.0040000000000000036
2013-10-04,1.3622,1.363,1.3541,1.3556,0.0310880839824676,-0.004783465720399789,0.0014742741871202499,0,-0.18714519972425128,0.00036931733831197227,0.003249520576713508,1.33788,0.014660018346885031,0.008899999999999908,-0.006600000000000161
2013-10-07,1.3562,1.359,1.3542,1.3576,-0.340923485159874,0.0014742741871202499,-0.00022100261609709766,0,-0.20452757838758684,0.0009502025170763981,0.0029845798580120275,1.33857,0.01509304818279749,0.0047999999999999154,0.0013999999999998458
2013-10-08,1.3577,1.3605,1.3557,1.3573,0.3884418606758117,-0.00022100261609709766,-0.0037645366473418747,-1,-0.14651697992036739,0.0005377909496202417,0.0029064266819607823,1.3391833333333334,0.015475923087243269,0.0048000000000001375,-0.00039999999999995595
2013-10-09,1.3572,1.3603,1.3489,1.3522,0.0041910586878657,-0.0037645366473418747,0.00022183606405908876,0,-0.07550732709822201,-2.6144760959364735e-17,0.003338666556509137,1.3397933333333334,0.015620475804782203,0.011400000000000077,-0.004999999999999893
2013-10-10,1.3522,1.3543,1.3488,1.3525,-0.2522872289021809,0.00022183606405908876,0.0014776508045131452,0,-0.10294200775346586,3.169086629412939e-05,0.003339719232599935,1.3407533333333332,0.015481685138014314,0.00550000000000006,0.00029999999999996696
2013-10-11,1.3524,1.358,1.3519,1.3545,-0.3468971326947212,0.0014776508045131452,0.0009593034717152623,0,-0.11010546523722865,-0.0003791830835532839,0.0028621399619435978,1.3418433333333335,0.015250657042562264,0.006099999999999994,0.0020999999999999908
